androiddefender_0,androiddefender_1,androidspy_0,androidspy_1,avforandroid_0,avforandroid_1,avpass_0,avpass_1,beanbot_0,beanbot_1,biige_0,biige_1,charger_0,charger_1,dowgin_0,dowgin_1,ewind_0,ewind_1,fakeapp_0,fakeapp_1,fakeappal_0,fakeappal_1,fakeav_0,fakeav_1,fakeinst_0,fakeinst_1,fakejoboffer_0,fakejoboffer_1,fakemart_0,fakemart_1,fakenotify_0,fakenotify_1,faketaobao_0,faketaobao_1,feiwo_0,feiwo_1,gooligan_0,gooligan_1,jifake_0,jifake_1,jisut_0,jisut_1,kemoge_0,kemoge_1,koler_0,koler_1,koodous_0,koodous_1,lockerpin_0,lockerpin_1,mazarbot_0,mazarbot_1,mobidash_0,mobidash_1,nandrobox_0,nandrobox_1,penetho_0,penetho_1,plankton_0,plankton_1,pletor_0,pletor_1,porndroid_0,porndroid_1,ransombo_0,ransombo_1,selfmite_0,selfmite_1,shuanet_0,shuanet_1,simplocker_0,simplocker_1,smssniffer_0,smssniffer_1,svpeng_0,svpeng_1,virusshield_0,virusshield_1,wannalocker_0,wannalocker_1,youmi_0,youmi_1,zsone_0,zsone_1
0.17588331,0.8241167,0.05210931,0.9478907,0.053954896,0.94604504,0.050576128,0.94942385,0.0033492357,0.99665076,0.0075096358,0.99249035,8.502418e-05,0.999915,0.22907315,0.7709269,0.052164953,0.947835,0.19315797,0.806842,0.057071425,0.9429286,0.102770455,0.89722955,0.0045507774,0.99544924,0.19523141,0.80476856,0.022138216,0.9778618,0.028637942,0.97136205,0.05020354,0.94979644,0.054307964,0.94569206,0.004342421,0.99565756,0.18187684,0.81812316,0.19982001,0.80018,0.0068774656,0.9931225,0.1829027,0.8170973,0.005940196,0.9940598,0.16915728,0.8308427,0.06991257,0.9300874,0.19193456,0.8080654,0.04944505,0.9505549,0.071092464,0.9289075,0.0016951753,0.99830484,0.087886125,0.91211385,0.17852099,0.821479,0.1061394,0.8938606,0.053026095,0.94697386,0.05059785,0.94940215,0.0014791384,0.9985209,0.0017705245,0.99822944,0.20349947,0.7965005,0.012616299,0.9873838,0.0002411654,0.9997588,0.17450488,0.8254951,0.0032266683,0.9967733
0.002992927,0.9970071,0.052480068,0.9475199,0.0010070979,0.99899286,0.0017527646,0.99824727,0.009820931,0.99017906,0.058562297,0.94143766,2.3064214e-07,0.99999976,5.1358884e-06,0.9999949,0.00078832265,0.99921167,8.6353284e-05,0.9999137,0.0012011715,0.99879885,0.092079334,0.9079207,0.1459037,0.85409623,0.00085762725,0.9991424,0.019314798,0.98068523,0.13755663,0.8624434,0.00058368896,0.99941635,0.0029537065,0.9970463,2.826328e-05,0.99997175,0.08393983,0.9160601,0.016367136,0.98363286,0.096853785,0.9031462,0.00038511632,0.99961483,0.014729133,0.98527086,0.16915728,0.8308427,0.0132430205,0.98675704,0.0058361003,0.99416393,0.0011108737,0.99888915,0.071595766,0.9284043,3.896725e-05,0.999961,0.033061046,0.9669389,0.00136726,0.9986327,0.1061394,0.8938606,0.087687306,0.9123126,0.0019690779,0.99803096,0.00050391303,0.9994961,0.00043149226,0.9995685,0.0056114406,0.9943885,0.0007562379,0.99924374,0.0025710417,0.99742895,0.005804662,0.9941954,0.0029248472,0.9970752
0.17588331,0.8241167,0.05210931,0.9478907,0.053954896,0.94604504,0.050576128,0.94942385,0.0033492357,0.99665076,0.0075096358,0.99249035,8.639627e-05,0.9999136,0.22907315,0.7709269,0.052164953,0.947835,0.2367174,0.7632826,0.057071425,0.9429286,0.10586756,0.8941325,0.0045507774,0.99544924,0.19523141,0.80476856,0.022138216,0.9778618,0.028637942,0.97136205,0.05020354,0.94979644,0.054307964,0.94569206,0.0017032543,0.9982968,0.18187684,0.81812316,0.22886778,0.7711322,0.010307964,0.98969203,0.1829027,0.8170973,0.007850152,0.99214983,0.16915728,0.8308427,0.06991257,0.9300874,0.19193456,0.8080654,0.04944505,0.9505549,0.071092464,0.9289075,0.0012515235,0.9987484,0.0486098,0.9513902,0.17852099,0.821479,0.1061394,0.8938606,0.041970346,0.9580296,0.05059785,0.94940215,0.0021088326,0.9978911,0.001632329,0.9983677,0.18420139,0.81579864,0.012616299,0.9873838,0.00021822916,0.9997818,0.17450488,0.8254951,0.0011063252,0.9988937
0.0043074465,0.99569255,0.05242306,0.94757694,0.0014727421,0.9985273,0.002220786,0.9977792,0.013654273,0.9863457,0.064191,0.935809,5.2013684e-07,0.9999995,1.3336166e-05,0.99998665,0.001168458,0.99883157,0.0001634784,0.99983644,0.001658632,0.9983413,0.08533825,0.91466177,0.1534262,0.84657377,0.0013923661,0.9986077,0.021902557,0.9780975,0.13735592,0.8626441,0.0010141461,0.9989858,0.0038315554,0.99616843,7.0014845e-05,0.99993,0.09022092,0.9097791,0.020385472,0.97961456,0.10484046,0.89515954,0.00065579504,0.99934417,0.015057706,0.9849423,0.16915728,0.8308427,0.014965147,0.9850348,0.00806232,0.9919377,0.001588337,0.99841166,0.071518354,0.92848164,6.226988e-05,0.9999378,0.03343062,0.96656936,0.0019719508,0.998028,0.1061394,0.8938606,0.08756087,0.91243917,0.0026538707,0.99734604,0.0006977966,0.99930215,0.00079591764,0.9992041,0.006090503,0.9939095,0.0012421339,0.99875784,0.0031856846,0.9968143,0.007717847,0.9922821,0.0036297129,0.9963703
1.5060095e-05,0.999985,0.05210931,0.9478907,9.322746e-06,0.9999907,0.0001434236,0.9998566,1.3355233e-05,0.99998665,0.03798276,0.9620173,4.8956594e-10,1.0,4.1575957e-10,1.0,6.2649383e-06,0.9999937,1.7421877e-07,0.9999999,4.9009675e-05,0.999951,0.10222777,0.89777225,0.00018827828,0.9998117,2.4095377e-06,0.9999976,0.020865096,0.9791349,9.040262e-06,0.99999094,2.6656141e-07,0.99999976,0.0001706432,0.9998293,1.0540966e-05,0.9999895,0.029088277,0.9709117,0.00027345456,0.9997265,0.015017555,0.98498243,0.00043971592,0.9995603,0.009650937,0.99034905,0.000315826,0.9996842,0.00398536,0.9960147,0.0004485599,0.9995515,2.3081535e-05,0.9999769,0.000673453,0.9993266,2.3303048e-06,0.9999976,0.004800276,0.9951997,0.00014511276,0.9998549,0.1061394,0.8938606,0.00023037357,0.9997696,5.21937e-05,0.9999478,2.5789984e-06,0.9999974,1.5891659e-07,0.9999999,0.00027119985,0.99972874,4.27622e-07,0.9999995,6.246973e-05,0.99993753,0.00041916632,0.9995808,3.861118e-06,0.9999962
1.564825e-05,0.9999844,0.0011785239,0.99882144,9.941312e-06,0.9999901,0.00010147877,0.99989855,9.789812e-05,0.9999021,0.00061820354,0.9993818,1.1433212e-06,0.9999988,2.533942e-07,0.99999976,8.9746345e-06,0.99999106,2.2457393e-06,0.99999774,9.198502e-05,0.999908,1.9195684e-06,0.9999981,0.0004188254,0.99958116,1.4835921e-05,0.9999852,0.0014702982,0.9985297,7.0762535e-06,0.99999297,1.2339258e-06,0.9999988,0.00013263634,0.9998673,1.6100437e-07,0.9999999,0.00419375,0.9958062,0.00022300796,0.999777,6.596413e-06,0.99999344,0.00017971567,0.9998203,0.00028715126,0.9997129,0.00029564463,0.9997043,0.002230267,0.9977697,0.00024552533,0.9997545,2.4365727e-05,0.9999757,0.00049204344,0.9995079,1.8786923e-06,0.9999981,0.0049036783,0.99509627,0.000242222,0.9997578,0.1061394,0.8938606,7.0890164e-05,0.9999291,3.3749293e-05,0.99996626,4.34469e-06,0.9999957,2.1968688e-07,0.99999976,0.00022605967,0.9997739,4.4189705e-06,0.9999956,5.2824325e-05,0.9999472,0.00033350475,0.99966645,6.1393325e-07,0.9999994
1.8721354e-05,0.9999813,0.0012010135,0.99879897,1.0994209e-05,0.99998903,0.00010386739,0.99989617,0.000103787876,0.99989617,0.0007130889,0.99928695,2.0328853e-06,0.999998,3.7736254e-07,0.99999964,8.31611e-06,0.99999166,2.6233818e-06,0.9999974,9.431375e-05,0.9999057,1.2945201e-06,0.9999987,0.0004176405,0.99958235,1.3258078e-05,0.99998677,0.00166441,0.99833566,7.076436e-06,0.99999297,1.5351076e-06,0.99999845,0.00014035411,0.9998596,1.2937804e-07,0.9999999,0.0048204027,0.99517965,0.00022764728,0.99977237,4.3627924e-06,0.9999956,0.0001902148,0.9998098,0.00026202138,0.9997379,0.00028354715,0.99971646,0.0020924322,0.99790764,0.00026676842,0.99973327,2.4634179e-05,0.9999753,0.0004920439,0.9995079,1.4810184e-06,0.99999857,0.004344543,0.9956554,0.0002641867,0.9997358,0.1061394,0.8938606,7.089057e-05,0.9999291,3.55611e-05,0.9999645,4.011061e-06,0.99999595,1.7246845e-07,0.9999999,0.00026177717,0.99973816,6.183046e-06,0.9999938,6.5984335e-05,0.99993396,0.00033777376,0.9996623,6.485336e-07,0.9999994
7.038222e-05,0.99992967,0.0003705028,0.9996295,3.976459e-05,0.9999602,0.00041339747,0.99958664,0.00045061184,0.9995493,0.0003522542,0.99964774,5.187359e-08,1.0,8.391511e-07,0.99999917,4.4436103e-05,0.99995553,1.9529648e-06,0.9999981,4.533246e-05,0.9999547,6.82469e-07,0.9999993,0.000389623,0.99961036,4.5974783e-05,0.999954,0.0003420998,0.99965787,7.1293805e-05,0.9999287,4.094887e-06,0.99999595,0.000124714,0.9998753,1.6821762e-07,0.9999999,0.0010118035,0.9989882,0.00039679927,0.9996032,5.4461198e-06,0.9999945,1.2503091e-05,0.9999875,0.00020737371,0.99979264,0.0003632107,0.99963677,0.003126611,0.99687344,0.00028247703,0.99971753,3.7423317e-05,0.99996257,0.00031010574,0.99968994,3.5122446e-06,0.99999654,0.007421225,0.9925788,0.00034149762,0.99965847,0.1061394,0.8938606,4.0687362e-05,0.99995935,4.907248e-05,0.9999509,2.0208785e-05,0.99997973,1.1728456e-06,0.9999988,0.00017832554,0.9998217,7.979208e-05,0.99992025,1.7705052e-05,0.99998224,0.00028808578,0.99971193,5.193126e-05,0.999948
4.6697634e-05,0.99995327,0.05210931,0.9478907,9.219285e-06,0.9999908,0.00014234496,0.99985766,0.00012027517,0.9998797,0.036017504,0.96398246,5.377148e-10,1.0,4.17226e-10,1.0,6.2065055e-06,0.9999938,1.7411695e-07,0.9999999,4.807183e-05,0.99995196,0.10246729,0.8975327,0.29964218,0.7003579,2.9053692e-06,0.99999714,0.020182334,0.9798177,0.13625193,0.8637481,2.6711209e-07,0.99999976,0.00016908508,0.99983084,2.7482645e-05,0.99997246,0.027335508,0.97266454,0.0009748673,0.9990251,0.03390087,0.96609914,1.6854439e-06,0.99999833,0.010587478,0.9894125,0.16915728,0.8308427,0.007323739,0.9926763,0.0004459086,0.9995541,2.4714043e-05,0.9999753,0.071092464,0.9289075,1.200376e-06,0.9999988,0.035923723,0.9640763,7.5643686e-05,0.9999243,0.1061394,0.8938606,0.08686621,0.9131338,5.1902152e-05,0.99994814,0.00016340376,0.99983656,3.6405652e-07,0.99999964,0.0025498425,0.9974502,6.2142425e-07,0.9999994,0.0001304113,0.9998696,0.00041921568,0.9995808,0.0010275865,0.9989724
4.6452595e-05,0.9999535,0.3378352,0.6621648,9.32264e-06,0.9999907,0.00014342266,0.9998566,0.00021814804,0.9997819,0.038130604,0.96186936,1.3034739e-09,1.0,4.157675e-10,1.0,6.2649383e-06,0.9999937,1.742181e-07,0.9999999,4.900748e-05,0.999951,0.1022291,0.8977709,0.31962323,0.68037677,4.789907e-06,0.99999523,0.020915223,0.97908473,0.45564267,0.5443573,2.6657005e-07,0.99999976,0.00017064206,0.9998293,7.078627e-05,0.9999292,0.029216014,0.97078395,0.00097142154,0.99902856,0.033803854,0.9661962,1.2008044e-05,0.99998796,0.0105901165,0.9894099,0.16915728,0.8308427,0.0073589045,0.99264103,0.0004485458,0.9995515,2.47164e-05,0.9999753,0.35871467,0.64128536,1.3592536e-06,0.9999987,0.035977315,0.96402264,0.00010711979,0.99989283,0.1061394,0.8938606,0.4679488,0.53205115,5.2194697e-05,0.9999478,0.00012815597,0.99987185,3.6189545e-07,0.99999964,0.0025736254,0.99742633,1.4175793e-06,0.99999857,0.00013623781,0.99986374,0.0004191665,0.9995808,0.0016009636,0.9983991
