androiddefender_0,androiddefender_1,androidspy_0,androidspy_1,avforandroid_0,avforandroid_1,avpass_0,avpass_1,beanbot_0,beanbot_1,biige_0,biige_1,charger_0,charger_1,dowgin_0,dowgin_1,ewind_0,ewind_1,fakeapp_0,fakeapp_1,fakeappal_0,fakeappal_1,fakeav_0,fakeav_1,fakeinst_0,fakeinst_1,fakejoboffer_0,fakejoboffer_1,fakemart_0,fakemart_1,fakenotify_0,fakenotify_1,faketaobao_0,faketaobao_1,feiwo_0,feiwo_1,gooligan_0,gooligan_1,jifake_0,jifake_1,jisut_0,jisut_1,kemoge_0,kemoge_1,koler_0,koler_1,koodous_0,koodous_1,lockerpin_0,lockerpin_1,mazarbot_0,mazarbot_1,mobidash_0,mobidash_1,nandrobox_0,nandrobox_1,penetho_0,penetho_1,plankton_0,plankton_1,pletor_0,pletor_1,porndroid_0,porndroid_1,ransombo_0,ransombo_1,selfmite_0,selfmite_1,shuanet_0,shuanet_1,simplocker_0,simplocker_1,smssniffer_0,smssniffer_1,svpeng_0,svpeng_1,virusshield_0,virusshield_1,wannalocker_0,wannalocker_1,youmi_0,youmi_1,zsone_0,zsone_1
1.906372e-05,0.9999809,0.0011830945,0.99881697,1.0947671e-05,0.99998903,0.000102658494,0.99989736,0.000101961436,0.9998981,0.00069905334,0.99930096,2.082535e-06,0.999998,3.8310634e-07,0.99999964,8.341376e-06,0.99999166,2.6561513e-06,0.9999974,9.435458e-05,0.9999056,2.6054054e-06,0.9999974,0.00041906862,0.9995809,1.359432e-05,0.9999864,0.0016099166,0.9983901,7.0169417e-06,0.99999297,1.5392078e-06,0.99999845,0.00013870515,0.99986124,1.314053e-07,0.9999999,0.0047021243,0.99529785,0.00023019487,0.99976987,8.451049e-06,0.99999154,0.00019232393,0.99980766,0.00032170114,0.9996784,0.000287418,0.9997125,0.0020532024,0.9979468,0.00027022863,0.9997298,2.4819383e-05,0.9999752,0.00048796015,0.9995121,1.5153532e-06,0.99999845,0.004248515,0.9957515,0.00026415396,0.9997359,0.1061394,0.8938606,6.8943045e-05,0.9999311,3.5109897e-05,0.99996483,4.011841e-06,0.99999595,1.7692385e-07,0.9999999,0.00025679113,0.99974316,6.1791848e-06,0.9999938,6.624763e-05,0.9999337,0.0003397459,0.99966025,6.631569e-07,0.9999993
1.8863724e-05,0.99998116,0.0011932936,0.9988067,1.0972464e-05,0.99998903,0.0001033411,0.99989665,0.000103388025,0.99989665,0.0007091522,0.9992908,2.067338e-06,0.999998,3.797275e-07,0.99999964,8.32522e-06,0.99999166,2.6368714e-06,0.9999974,9.431861e-05,0.9999057,2.669883e-06,0.9999974,0.00041906303,0.9995809,1.3415879e-05,0.9999865,0.0016455372,0.99835443,7.040886e-06,0.99999297,1.5364419e-06,0.99999845,0.00013963367,0.9998604,1.315766e-07,0.9999999,0.0047808816,0.99521905,0.00022870678,0.9997713,8.4691865e-06,0.99999154,0.00019197675,0.999808,0.0003204027,0.99967957,0.0002851594,0.9997148,0.002075582,0.99792445,0.00026820984,0.9997317,2.4708623e-05,0.9999753,0.0004902501,0.9995097,1.5032525e-06,0.99999845,0.0043031047,0.9956969,0.00026530641,0.9997347,0.1061394,0.8938606,7.004856e-05,0.9999299,3.5363264e-05,0.9999646,3.9830747e-06,0.99999607,1.7431732e-07,0.9999999,0.00025963012,0.9997403,6.1935334e-06,0.9999938,6.608831e-05,0.99993396,0.00033858558,0.99966145,6.548162e-07,0.9999994
5.4342094e-05,0.99994564,0.0003149396,0.99968505,2.7078779e-05,0.99997294,0.00033241665,0.99966764,0.00032958225,0.9996704,0.0003719577,0.99962807,5.6325437e-08,1.0,7.0121257e-07,0.9999993,2.4356828e-05,0.9999757,1.3264932e-06,0.9999987,3.0915737e-05,0.9999691,4.5495432e-07,0.9999995,0.00037943828,0.99962056,3.2478623e-05,0.9999676,0.00045332976,0.9995466,7.842712e-05,0.99992156,3.1653574e-06,0.9999968,0.00012533847,0.9998746,3.817601e-08,1.0,0.0011104838,0.9988895,0.00029036068,0.99970967,2.0995171e-06,0.99999785,9.682791e-06,0.99999034,0.00012022723,0.9998797,0.00019713992,0.9998029,0.002708187,0.99729174,0.00018462694,0.9998154,2.5993844e-05,0.999974,0.00032163793,0.9996784,9.994421e-07,0.99999905,0.004412,0.99558794,0.00027769452,0.9997223,0.1061394,0.8938606,3.3875145e-05,0.99996614,3.7712038e-05,0.99996233,2.1026464e-05,0.999979,2.708697e-07,0.99999976,0.00021002404,0.99979,6.841406e-05,0.9999316,1.7970318e-05,0.999982,0.00018710483,0.9998129,1.4230313e-05,0.9999858
0.0005270728,0.9994729,0.66781294,0.33218712,0.5839755,0.4160245,0.40929818,0.5907019,0.000785025,0.999215,0.55966705,0.44033292,0.0066926824,0.9933073,0.16113512,0.8388648,0.53124344,0.4687565,0.11576015,0.8842398,0.5510173,0.44898272,0.25819325,0.74180675,0.0060102185,0.9939898,0.12941025,0.8705898,0.63001394,0.3699861,0.0020894723,0.99791056,0.50996757,0.49003243,0.50331616,0.49668384,0.013126563,0.98687345,0.63105124,0.3689488,0.0026658336,0.99733424,0.012458657,0.9875414,0.08903332,0.91096675,0.99807954,0.0019204783,0.003696209,0.9963038,0.008732576,0.9912675,0.15648846,0.8435115,0.00084187347,0.99915814,0.004194051,0.995806,1.5271775e-05,0.99998474,0.0060423105,0.99395764,0.10669233,0.89330775,0.1061394,0.8938606,0.0009920945,0.9990079,0.57325023,0.4267498,3.9568342e-05,0.9999604,8.016634e-06,0.999992,0.000940007,0.99906,0.62809026,0.3719097,0.0008911169,0.99910885,0.13508932,0.8649107,0.4621441,0.53785586
2.1285716e-05,0.99997866,0.0011057389,0.9988943,1.0990708e-05,0.99998903,9.81913e-05,0.9999018,9.378238e-05,0.9999062,0.0006355482,0.99936444,2.319954e-06,0.99999774,4.240402e-07,0.9999995,8.710362e-06,0.9999913,2.8893435e-06,0.99999714,9.6366064e-05,0.9999037,2.1269293e-06,0.99999785,0.00043565923,0.99956435,1.5664793e-05,0.9999844,0.0013499466,0.99865013,7.696006e-06,0.99999225,1.6206808e-06,0.99999833,0.00013295899,0.9998671,1.3991517e-07,0.9999999,0.00428798,0.99571204,0.00024665272,0.9997533,8.338298e-06,0.99999166,0.00020155805,0.9997985,0.00033565125,0.9996643,0.00031199743,0.999688,0.0018763312,0.9981237,0.00029223808,0.99970776,2.640245e-05,0.99997365,0.00048735723,0.9995127,1.6913145e-06,0.99999833,0.0038407405,0.9961592,0.00026138013,0.99973863,0.1061394,0.8938606,6.0918916e-05,0.9999391,3.364155e-05,0.9999664,4.244126e-06,0.9999957,2.0660123e-07,0.99999976,0.00023499754,0.999765,6.3513617e-06,0.9999937,6.876025e-05,0.9999312,0.000352931,0.999647,7.593957e-07,0.9999993
1.6862585e-05,0.9999832,0.0011834123,0.9988166,1.0320765e-05,0.9999896,0.00010192808,0.9998981,0.00010046978,0.9998995,0.00065929885,0.9993407,1.495839e-06,0.99999845,3.0044075e-07,0.99999964,8.5897755e-06,0.9999914,2.3773812e-06,0.9999976,9.2352406e-05,0.9999076,2.2314994e-06,0.99999774,0.0004196567,0.9995803,1.4112251e-05,0.99998593,0.0015524686,0.99844754,7.076186e-06,0.99999297,1.3477654e-06,0.9999987,0.00013515659,0.9998648,1.465584e-07,0.9999999,0.0044779866,0.995522,0.00022387312,0.9997762,7.3704973e-06,0.9999926,0.00018460616,0.9998154,0.00030067828,0.99969935,0.0002884494,0.9997116,0.0021568525,0.99784315,0.00025370004,0.99974626,2.431953e-05,0.9999757,0.0004920416,0.9995079,1.6859165e-06,0.99999833,0.004598508,0.9954015,0.00025188277,0.9997482,0.1061394,0.8938606,7.088936e-05,0.9999291,3.426248e-05,0.9999658,4.1144585e-06,0.9999958,1.9447668e-07,0.99999976,0.00024057702,0.9997594,5.1155625e-06,0.9999949,5.8213718e-05,0.9999418,0.0003336011,0.99966645,6.1784624e-07,0.9999994
0.13647026,0.8635298,0.67110705,0.32889292,0.5904371,0.40956292,0.41937944,0.5806206,0.74569035,0.25430965,0.63821906,0.3617809,0.009392063,0.990608,0.16511038,0.83488965,0.5419291,0.4580708,0.11790577,0.8820942,0.55950344,0.44049656,0.27158386,0.72841614,0.72936755,0.27063248,0.16014819,0.8398518,0.74326366,0.25673634,0.7101379,0.28986207,0.51631397,0.48368606,0.515452,0.4845479,0.013951952,0.9860481,0.7021154,0.29788458,0.14139849,0.8586015,0.0009141558,0.9990858,0.14559531,0.85440475,0.011085931,0.9889141,0.1693008,0.8306992,0.6235951,0.37640482,0.15758714,0.8424128,0.7624169,0.2375831,0.6854001,0.31459984,0.023259657,0.9767403,0.04438853,0.95561147,0.13036965,0.86963034,0.26967558,0.73032445,0.36256137,0.6374386,0.5833878,0.4166122,0.07110538,0.92889464,0.1625003,0.8374997,0.124189034,0.8758109,0.65820295,0.34179714,0.15957604,0.840424,0.13604948,0.86395055,0.06866131,0.9313387
0.17588332,0.8241167,0.05242994,0.94757,0.05438892,0.9456111,0.050901968,0.94909805,0.2645981,0.73540187,0.13856606,0.861434,0.04421982,0.95578015,0.22907315,0.7709269,0.0525935,0.9474065,0.31219545,0.68780446,0.05746812,0.9425319,0.036708996,0.96329105,0.22982237,0.7701776,0.19523141,0.80476856,0.06583422,0.9341658,0.13716581,0.8628342,0.05055659,0.9494434,0.05463062,0.9453694,0.13702984,0.8629701,0.16423891,0.8357611,0.17491369,0.8250863,0.03838881,0.9616113,0.1829027,0.8170973,0.012294712,0.98770535,0.16915728,0.8308427,0.07030809,0.9296919,0.19193456,0.8080654,0.049833346,0.95016664,0.07152771,0.9284723,0.082232535,0.9177675,0.037292786,0.9627072,0.17852099,0.821479,0.1061394,0.8938606,0.049681168,0.9503189,0.050976977,0.949023,0.013452136,0.9865479,0.35930055,0.6406994,0.016486667,0.9835133,0.24474828,0.7552517,0.025436835,0.9745632,0.17450488,0.8254951,0.038430586,0.9615695
6.981982e-05,0.99993014,0.00029319583,0.9997068,3.081762e-05,0.9999691,0.00032804153,0.99967194,0.00029607763,0.99970394,0.000356073,0.9996439,1.6089194e-08,1.0,1.47981e-06,0.99999857,1.7972872e-05,0.999982,1.698514e-06,0.99999833,3.0197232e-05,0.99996984,2.0372831e-06,0.999998,0.00038149627,0.99961853,2.630285e-05,0.99997365,0.00053174305,0.99946827,7.848825e-05,0.99992156,4.282981e-06,0.9999957,0.000158453,0.9998416,2.6200755e-08,1.0,0.0012711417,0.9987288,0.00028797428,0.99971205,8.847613e-06,0.9999912,1.0195993e-05,0.99998975,0.00021526794,0.99978477,0.00016135152,0.9998386,0.002393634,0.9976064,0.00018366038,0.99981636,2.3718922e-05,0.9999763,0.00032181677,0.99967825,4.1716842e-07,0.99999964,0.002891597,0.9971084,0.00028026494,0.9997197,0.1061394,0.8938606,3.5254838e-05,0.9999647,3.741354e-05,0.99996257,2.4573223e-05,0.99997544,1.3251842e-07,0.9999999,0.00027686334,0.99972314,7.3261195e-05,0.9999267,2.7959566e-05,0.999972,0.00016008553,0.9998399,1.3008283e-05,0.999987
0.17588331,0.8241167,0.05210931,0.9478907,0.053954896,0.94604504,0.050576128,0.94942385,0.0033492357,0.99665076,0.0075096358,0.99249035,0.00026667814,0.99973327,0.22907315,0.7709269,0.052164953,0.947835,0.1914949,0.80850506,0.057071425,0.9429286,0.10223642,0.8977636,0.0045507774,0.99544924,0.19523141,0.80476856,0.022138216,0.9778618,0.028637942,0.97136205,0.05020354,0.94979644,0.054307964,0.94569206,0.0015364783,0.9984635,0.18187684,0.81812316,0.19767481,0.8023251,0.0059371106,0.99406284,0.058733,0.94126695,0.0046714926,0.99532855,0.16915728,0.8308427,0.06991257,0.9300874,0.19193456,0.8080654,0.04944505,0.9505549,0.071092464,0.9289075,0.0017609516,0.99823904,0.047327586,0.95267236,0.17852099,0.821479,0.1061394,0.8938606,0.05450152,0.94549847,0.05059785,0.94940215,0.0030894277,0.99691063,0.0017883588,0.9982116,0.20498508,0.7950149,0.012616299,0.9873838,0.00019275684,0.9998073,0.17450488,0.8254951,0.0008425524,0.9991574
