androiddefender_0,androiddefender_1,androidspy_0,androidspy_1,avforandroid_0,avforandroid_1,avpass_0,avpass_1,beanbot_0,beanbot_1,biige_0,biige_1,charger_0,charger_1,dowgin_0,dowgin_1,ewind_0,ewind_1,fakeapp_0,fakeapp_1,fakeappal_0,fakeappal_1,fakeav_0,fakeav_1,fakeinst_0,fakeinst_1,fakejoboffer_0,fakejoboffer_1,fakemart_0,fakemart_1,fakenotify_0,fakenotify_1,faketaobao_0,faketaobao_1,feiwo_0,feiwo_1,gooligan_0,gooligan_1,jifake_0,jifake_1,jisut_0,jisut_1,kemoge_0,kemoge_1,koler_0,koler_1,koodous_0,koodous_1,lockerpin_0,lockerpin_1,mazarbot_0,mazarbot_1,mobidash_0,mobidash_1,nandrobox_0,nandrobox_1,penetho_0,penetho_1,plankton_0,plankton_1,pletor_0,pletor_1,porndroid_0,porndroid_1,ransombo_0,ransombo_1,selfmite_0,selfmite_1,shuanet_0,shuanet_1,simplocker_0,simplocker_1,smssniffer_0,smssniffer_1,svpeng_0,svpeng_1,virusshield_0,virusshield_1,wannalocker_0,wannalocker_1,youmi_0,youmi_1,zsone_0,zsone_1
4.6456673e-05,0.9999535,0.3124555,0.6875445,9.321946e-06,0.9999907,0.0001434154,0.9998566,0.00012328838,0.99987674,0.03810772,0.9618923,5.67587e-10,1.0,4.157913e-10,1.0,6.2646636e-06,0.9999937,1.7421578e-07,0.9999999,4.8998132e-05,0.999951,0.102231026,0.897769,0.31946826,0.6805317,2.964173e-06,0.999997,0.020911904,0.97908807,0.43656394,0.56343603,2.6659498e-07,0.99999976,0.00017063245,0.9998293,2.1397758e-05,0.99997854,0.029196916,0.970803,0.0009714776,0.99902856,0.027253652,0.97274643,1.8580182e-06,0.9999981,0.012771795,0.98722816,0.16915728,0.8308427,0.0073586847,0.99264127,0.00044850216,0.9995515,2.4717461e-05,0.9999753,0.33723557,0.66276443,1.2087078e-06,0.9999988,0.026360463,0.9736396,7.6166005e-05,0.9999238,0.1061394,0.8938606,0.43814087,0.5618592,5.2195694e-05,0.9999478,0.000160017,0.9998399,3.6193097e-07,0.99999964,0.0025734506,0.99742657,6.5142905e-07,0.9999994,0.00013617236,0.99986386,0.0004191667,0.9995808,0.0010357369,0.9989643
0.00065537146,0.99934465,0.0008592882,0.99914074,0.00026056156,0.99973947,0.000829909,0.99917006,0.00014230519,0.99985766,0.0001312852,0.99986875,2.918193e-08,1.0,3.2552914e-05,0.99996746,0.00023817606,0.9997619,3.592048e-05,0.9999641,0.00028106262,0.99971896,4.893643e-06,0.9999951,0.00020004532,0.9998,0.00019556968,0.99980444,0.0003214047,0.9996786,0.00031842943,0.9996816,9.460775e-05,0.99990535,0.0006208325,0.99937916,1.2185313e-07,0.9999999,0.0014907981,0.9985092,0.0016466123,0.99835336,3.6387846e-06,0.9999963,6.529711e-05,0.9999347,0.0005926588,0.9994073,0.001483794,0.99851626,0.003012206,0.99698776,0.0012719725,0.998728,0.00019340229,0.9998066,0.001703714,0.9982963,6.983669e-07,0.9999993,0.0032332665,0.9967667,0.0005111385,0.99948883,0.1061394,0.8938606,0.00010215344,0.99989784,0.00025244607,0.9997476,9.678267e-06,0.99999034,1.7400669e-06,0.9999982,0.00045458536,0.9995454,0.00012480584,0.9998752,0.00026500455,0.99973494,0.0009181472,0.99908185,0.00012926792,0.99987066
0.17588331,0.8241167,0.05210931,0.9478907,0.053954896,0.94604504,0.050576128,0.94942385,0.0033492357,0.99665076,0.0075096358,0.99249035,7.532625e-05,0.99992466,0.22907315,0.7709269,0.052164953,0.947835,0.21506019,0.7849398,0.057071425,0.9429286,0.10639016,0.8936099,0.0045507774,0.99544924,0.19523141,0.80476856,0.022138216,0.9778618,0.028637942,0.97136205,0.05020354,0.94979644,0.054307964,0.94569206,0.0036368421,0.9963632,0.18187684,0.81812316,0.21575078,0.7842492,0.0069044037,0.9930956,0.1829027,0.8170973,0.0060698884,0.9939301,0.16915728,0.8308427,0.06991257,0.9300874,0.19193456,0.8080654,0.04944505,0.9505549,0.071092464,0.9289075,0.0013417944,0.9986582,0.076820254,0.9231797,0.17852099,0.821479,0.1061394,0.8938606,0.04443429,0.95556575,0.05059785,0.94940215,0.0013820501,0.9986179,0.0016669313,0.99833304,0.20087391,0.7991261,0.012616299,0.9873838,0.00025667853,0.9997433,0.17450488,0.8254951,0.003016502,0.99698347
0.17588331,0.8241167,0.05210931,0.9478907,0.053954896,0.94604504,0.050576128,0.94942385,0.0033492357,0.99665076,0.0075096358,0.99249035,0.00025429623,0.99974567,0.22907315,0.7709269,0.052164953,0.947835,0.19306725,0.80693275,0.057071425,0.9429286,0.10264481,0.89735514,0.0045507774,0.99544924,0.19523141,0.80476856,0.022138216,0.9778618,0.028637942,0.97136205,0.05020354,0.94979644,0.054307964,0.94569206,0.0015071062,0.99849284,0.18187684,0.81812316,0.19974919,0.80025077,0.004919774,0.99508023,0.1829027,0.8170973,0.0041740583,0.995826,0.16915728,0.8308427,0.06991257,0.9300874,0.19193456,0.8080654,0.04944505,0.9505549,0.071092464,0.9289075,0.0017255181,0.99827445,0.046847235,0.9531528,0.17852099,0.821479,0.1061394,0.8938606,0.053704884,0.9462951,0.05059785,0.94940215,0.0030628606,0.99693716,0.0017785014,0.99822146,0.20354727,0.7964527,0.012616299,0.9873838,0.00019260215,0.9998074,0.17450488,0.8254951,0.00094594294,0.999054
4.645144e-05,0.9999535,0.05210931,0.9478907,9.322693e-06,0.9999907,0.0001434232,0.9998566,4.3165142e-05,0.99995685,0.03792775,0.96207225,4.903566e-10,1.0,4.1576115e-10,1.0,6.2649206e-06,0.9999937,1.7421877e-07,0.9999999,4.900921e-05,0.999951,0.102227874,0.89777213,0.31776962,0.6822304,2.4120943e-06,0.9999976,0.020846274,0.97915375,0.13625193,0.8637481,2.6656116e-07,0.99999976,0.00017064271,0.9998293,3.563093e-06,0.9999964,0.029039377,0.97096056,0.00097140437,0.99902856,0.03380338,0.9661966,0.00019641157,0.9998036,0.010590127,0.9894099,0.16915728,0.8308427,0.0073589045,0.99264103,0.00044855906,0.9995515,2.471593e-05,0.9999753,0.071092464,0.9289075,2.1420947e-06,0.99999785,0.035977468,0.9640225,0.00014545827,0.99985456,0.1061394,0.8938606,0.08686621,0.9131338,5.2193504e-05,0.9999478,9.650041e-05,0.99990344,3.6188578e-07,0.99999964,0.0025736426,0.99742633,4.280337e-07,0.9999995,0.00013625184,0.99986374,0.00041916632,0.9995808,0.0007009736,0.99929905
0.17588331,0.8241167,0.05210931,0.9478907,0.053954896,0.94604504,0.050576128,0.94942385,0.0033492357,0.99665076,0.0075096358,0.99249035,8.476439e-05,0.99991524,0.22907315,0.7709269,0.052164953,0.947835,0.19219263,0.8078074,0.057071425,0.9429286,0.102363236,0.89763683,0.0045507774,0.99544924,0.19523141,0.80476856,0.022138216,0.9778618,0.028637942,0.97136205,0.05020354,0.94979644,0.054307964,0.94569206,0.0049966723,0.9950033,0.18187684,0.81812316,0.19860174,0.8013982,0.01859268,0.9814074,0.1690969,0.83090305,0.010669661,0.98933035,0.16915728,0.8308427,0.06991257,0.9300874,0.19193456,0.8080654,0.04944505,0.9505549,0.071092464,0.9289075,0.0017294645,0.9982705,0.09273754,0.9072625,0.17852099,0.821479,0.1061394,0.8938606,0.053793434,0.9462066,0.05059785,0.94940215,0.0014328988,0.9985671,0.0017796041,0.9982204,0.20432113,0.79567885,0.012616299,0.9873838,0.0002477088,0.99975234,0.17450488,0.8254951,0.0037555527,0.99624443
0.8591462,0.14085379,0.9840135,0.015986517,0.95704514,0.042954843,0.9648577,0.035142247,0.95547664,0.044523418,0.9775299,0.022470186,0.09689498,0.90310496,0.9293031,0.07069691,0.93408716,0.065912805,0.87043613,0.1295639,0.93060887,0.06939111,0.93226635,0.06773369,0.98420876,0.0157912,0.100412674,0.89958733,0.9935375,0.0064624576,0.9803843,0.019615728,0.9409513,0.059048694,0.91897833,0.081021704,0.6851049,0.31489506,0.999746,0.0002539958,0.82199234,0.17800759,0.49781665,0.5021834,0.5883481,0.41165188,0.6309446,0.36905542,0.96816325,0.031836696,0.98778105,0.012219006,0.9041047,0.09589531,0.95191026,0.04808973,0.983845,0.016155025,0.77307934,0.22692072,0.9979785,0.0020214596,0.8708781,0.12912193,0.919225,0.080774985,0.97594017,0.024059804,0.9314008,0.06859926,0.038586866,0.9614131,0.8754938,0.1245062,0.9046076,0.09539242,0.9469524,0.053047583,0.90955824,0.09044175,0.92535627,0.07464373,0.9803509,0.019649023
0.17588331,0.8241167,0.05210931,0.9478907,0.053954896,0.94604504,0.050576128,0.94942385,0.0033492357,0.99665076,0.0075096358,0.99249035,9.746888e-05,0.9999025,0.22907315,0.7709269,0.052164953,0.947835,0.19354548,0.80645454,0.057071425,0.9429286,0.102618024,0.89738196,0.0045507774,0.99544924,0.19523141,0.80476856,0.022138216,0.9778618,0.028637942,0.97136205,0.05020354,0.94979644,0.054307964,0.94569206,0.050166786,0.9498332,0.18187684,0.81812316,0.20012182,0.7998782,0.032994952,0.967005,0.1829027,0.8170973,0.015108971,0.984891,0.16915728,0.8308427,0.06991257,0.9300874,0.19193456,0.8080654,0.04944505,0.9505549,0.071092464,0.9289075,0.0016461656,0.99835384,0.21589383,0.7841062,0.17852099,0.821479,0.1061394,0.8938606,0.051932596,0.9480675,0.05059785,0.94940215,0.0015868352,0.9984132,0.0017584923,0.99824154,0.20329544,0.7967046,0.012616299,0.9873838,0.00039058394,0.9996094,0.17450488,0.8254951,0.044199575,0.9558004
3.5792556e-05,0.99996424,0.0010720065,0.998928,1.5448857e-05,0.9999845,0.000107100685,0.99989283,0.00010348745,0.9998965,0.0006455742,0.9993544,3.73154e-06,0.9999963,7.631127e-07,0.9999993,1.3904464e-05,0.99998605,4.73805e-06,0.99999523,0.00012966359,0.9998703,1.608601e-06,0.99999845,0.0007049073,0.9992951,2.9389237e-05,0.99997056,0.0009753732,0.9990246,1.8609462e-05,0.9999814,2.733896e-06,0.99999726,0.00015113241,0.99984884,2.5018426e-07,0.99999976,0.0038870142,0.99611294,0.00034685587,0.9996531,8.744878e-06,0.9999913,0.0002660004,0.999734,0.00041180686,0.9995882,0.00045710348,0.99954295,0.0016352674,0.99836475,0.00042222484,0.9995778,4.105177e-05,0.999959,0.0006080924,0.9993919,2.8029272e-06,0.99999714,0.003576613,0.9964234,0.00028924138,0.99971074,0.1061394,0.8938606,5.742482e-05,0.99994254,4.0379593e-05,0.9999596,6.194065e-06,0.9999938,4.2725597e-07,0.9999995,0.00021308452,0.9997869,1.2049571e-05,0.99998796,9.8841956e-05,0.9999012,0.00044546605,0.99955446,1.4651413e-06,0.99999857
4.723059e-05,0.9999528,0.25901693,0.740983,9.203718e-06,0.9999908,0.00014202336,0.9998579,0.00012453693,0.9998754,0.034498613,0.96550137,5.58193e-10,1.0,4.206845e-10,1.0,6.208027e-06,0.9999938,1.7402681e-07,0.9999999,4.7237212e-05,0.9999528,0.10270636,0.8972936,0.292808,0.707192,3.0948024e-06,0.9999969,0.020294882,0.97970504,0.39382246,0.6061775,2.7125202e-07,0.99999976,0.00016872962,0.9998312,2.054302e-05,0.9999795,0.026177138,0.9738229,0.0009823083,0.9990177,0.035094257,0.96490574,1.7368042e-06,0.9999982,0.013781152,0.98621887,0.16915728,0.8308427,0.007315846,0.9926842,0.0004405416,0.99955946,2.4915e-05,0.9999751,0.2911371,0.70886284,1.1862182e-06,0.9999988,0.029476538,0.9705235,7.607215e-05,0.99992394,0.1061394,0.8938606,0.37454763,0.6254524,5.2330557e-05,0.99994767,0.00015281423,0.9998472,3.6880837e-07,0.99999964,0.002539115,0.99746084,6.6642133e-07,0.9999993,0.0001260789,0.9998739,0.00041942814,0.99958056,0.0008394068,0.99916065
