androiddefender_0,androiddefender_1,androidspy_0,androidspy_1,avforandroid_0,avforandroid_1,avpass_0,avpass_1,beanbot_0,beanbot_1,biige_0,biige_1,charger_0,charger_1,dowgin_0,dowgin_1,ewind_0,ewind_1,fakeapp_0,fakeapp_1,fakeappal_0,fakeappal_1,fakeav_0,fakeav_1,fakeinst_0,fakeinst_1,fakejoboffer_0,fakejoboffer_1,fakemart_0,fakemart_1,fakenotify_0,fakenotify_1,faketaobao_0,faketaobao_1,feiwo_0,feiwo_1,gooligan_0,gooligan_1,jifake_0,jifake_1,jisut_0,jisut_1,kemoge_0,kemoge_1,koler_0,koler_1,koodous_0,koodous_1,lockerpin_0,lockerpin_1,mazarbot_0,mazarbot_1,mobidash_0,mobidash_1,nandrobox_0,nandrobox_1,penetho_0,penetho_1,plankton_0,plankton_1,pletor_0,pletor_1,porndroid_0,porndroid_1,ransombo_0,ransombo_1,selfmite_0,selfmite_1,shuanet_0,shuanet_1,simplocker_0,simplocker_1,smssniffer_0,smssniffer_1,svpeng_0,svpeng_1,virusshield_0,virusshield_1,wannalocker_0,wannalocker_1,youmi_0,youmi_1,zsone_0,zsone_1
0.000128424,0.9998716,0.000285111,0.9997149,4.2474043e-05,0.99995756,0.00032290132,0.99967706,0.00016530752,0.99983466,0.00015421699,0.99984574,5.822676e-09,1.0,2.9947123e-06,0.999997,2.9751372e-05,0.9999702,3.321137e-06,0.99999666,4.51037e-05,0.99995494,1.2457616e-06,0.9999988,0.00022109256,0.9997789,4.4657896e-05,0.9999553,0.00034544777,0.99965453,6.642242e-05,0.9999336,7.0648916e-06,0.99999297,0.00016242139,0.9998375,1.7800849e-06,0.9999982,0.0010876672,0.99891233,0.00044746918,0.99955255,3.5213332e-06,0.9999964,1.6899257e-05,0.9999831,0.0002972667,0.99970275,0.00029716382,0.99970275,0.0018965353,0.9981034,0.0002974121,0.9997025,3.291499e-05,0.9999671,0.00039252196,0.9996075,2.6207113e-07,0.99999976,0.0017886858,0.9982114,0.00028939007,0.9997106,0.1061394,0.8938606,4.9050403e-05,0.999951,4.373245e-05,0.99995625,8.976389e-06,0.99999106,1.7805353e-07,0.9999999,0.00022738219,0.9997726,6.703022e-05,0.999933,4.9701026e-05,0.9999503,0.0002337036,0.9997663,8.8674955e-05,0.9999113
7.765384e-05,0.9999224,0.00028745254,0.9997125,3.2781423e-05,0.9999672,0.00032662472,0.99967337,0.00029097416,0.99970895,0.00033281426,0.99966717,8.199333e-09,1.0,1.6628081e-06,0.99999833,1.9613e-05,0.99998033,1.8695022e-06,0.9999981,3.2272314e-05,0.9999677,2.0701752e-06,0.999998,0.00040026353,0.99959975,2.8461835e-05,0.9999715,0.0004913784,0.9995086,7.750144e-05,0.9999225,4.6159957e-06,0.99999535,0.00016066252,0.9998393,1.2117422e-05,0.99998784,0.0012242758,0.99877566,0.00030766943,0.9996923,5.3782023e-06,0.99999464,1.1099897e-05,0.9999889,0.00025210355,0.99974793,0.00017717255,0.9998229,0.0022971882,0.9977028,0.00019774101,0.9998023,2.4540952e-05,0.99997544,0.00031760932,0.9996824,2.919246e-07,0.99999976,0.002012493,0.9979875,0.00027842305,0.9997216,0.1061394,0.8938606,6.398906e-05,0.999936,3.9038074e-05,0.999961,1.4638069e-05,0.99998534,1.6613579e-07,0.9999999,0.00026991576,0.99973005,7.6089644e-05,0.99992394,3.0856e-05,0.9999691,0.00016763277,0.9998324,8.997142e-05,0.99991
4.6453304e-05,0.9999535,0.05210931,0.9478907,9.3219105e-06,0.9999907,0.00014341499,0.9998566,5.555241e-05,0.99994445,0.03808001,0.96192,3.8509235e-10,1.0,4.1577225e-10,1.0,6.264472e-06,0.9999937,1.742181e-07,0.9999999,4.9002152e-05,0.999951,0.1022288,0.8977712,0.31913912,0.6808609,2.1135234e-06,0.99999785,0.020896759,0.97910327,0.13625193,0.8637481,2.6656497e-07,0.99999976,0.00017063082,0.9998293,7.650272e-06,0.9999924,0.029170608,0.9708294,0.00097143033,0.99902856,0.050303493,0.9496965,6.35838e-06,0.9999937,0.012806303,0.98719364,0.16915728,0.8308427,0.0073586474,0.9926414,0.0004485394,0.9995515,2.4715882e-05,0.9999753,0.071092464,0.9289075,1.5119335e-06,0.99999845,0.035977058,0.964023,9.424416e-05,0.9999057,0.1061394,0.8938606,0.08686621,0.9131338,5.219136e-05,0.9999478,0.00010983718,0.9998902,3.619013e-07,0.99999964,0.002573464,0.99742657,3.9023087e-07,0.99999964,0.00013620713,0.99986374,0.0004191665,0.9995808,0.0007443385,0.9992556
4.6482906e-05,0.9999535,0.36342,0.63658,9.31816e-06,0.9999907,0.00014337685,0.9998566,0.00021808251,0.9997819,0.038036305,0.96196365,1.3012854e-09,1.0,4.1594359e-10,1.0,6.2633494e-06,0.9999937,1.7420332e-07,0.9999999,4.8941813e-05,0.999951,0.102260135,0.8977399,0.31902325,0.68097675,4.794861e-06,0.99999523,0.020904701,0.9790952,0.47422668,0.5257733,2.6676537e-07,0.99999976,0.00017058155,0.9998294,7.062398e-05,0.9999294,0.029138215,0.9708618,0.0009718479,0.9990282,0.033815976,0.9661841,3.4759635e-06,0.99999654,0.010589782,0.9894103,0.16915728,0.8308427,0.0073575606,0.99264246,0.00044821366,0.9995517,2.4725266e-05,0.9999753,0.3801946,0.61980534,1.3582558e-06,0.9999987,0.03597262,0.9640274,0.000107093954,0.99989295,0.1061394,0.8938606,0.49719232,0.5028077,5.2206346e-05,0.9999478,0.00012804713,0.99987197,3.6216233e-07,0.99999964,0.0025724813,0.9974275,1.4175035e-06,0.99999857,0.00013577068,0.9998642,0.00041917092,0.9995808,0.0015981757,0.9984018
7.082679e-05,0.9999292,0.00029306952,0.9997069,3.102318e-05,0.999969,0.0003282377,0.9996718,0.0002944581,0.9997055,0.00035369696,0.9996463,1.6869727e-08,1.0,1.5203226e-06,0.99999845,1.7922006e-05,0.9999821,1.724232e-06,0.99999833,3.0295882e-05,0.9999697,9.3175214e-07,0.99999905,0.00037850096,0.9996215,2.6284499e-05,0.9999738,0.00053125824,0.99946874,7.799113e-05,0.99992204,4.3501545e-06,0.9999957,0.00015952191,0.9998405,1.3520033e-06,0.9999987,0.0012751811,0.99872476,0.00028930095,0.9997106,1.630065e-06,0.99999833,1.0253475e-05,0.99998975,0.0004291487,0.9995708,0.00016161728,0.99983835,0.0023850119,0.997615,0.00018487991,0.99981517,2.3698074e-05,0.9999763,0.0003210819,0.99967897,4.4315706e-07,0.9999995,0.0021956237,0.99780434,0.00028098948,0.99971896,0.1061394,0.8938606,3.9093018e-05,0.9999609,3.7497157e-05,0.99996245,2.5479521e-05,0.9999745,1.4153137e-07,0.9999999,0.00027865672,0.99972135,7.352597e-05,0.99992645,2.8391327e-05,0.9999716,0.00016025704,0.99983966,2.9489214e-05,0.99997056
1.8716015e-05,0.9999813,0.0011982836,0.9988017,1.0970456e-05,0.99998903,0.00010365751,0.9998963,8.128947e-05,0.9999187,0.0005879037,0.99941206,1.3175733e-06,0.9999987,3.760674e-07,0.99999964,8.322426e-06,0.99999166,2.6209261e-06,0.9999974,9.425656e-05,0.9999057,2.6928358e-06,0.99999726,0.00036490266,0.9996351,1.2028768e-05,0.99998796,0.0013865636,0.9986135,7.056966e-06,0.99999297,1.5306971e-06,0.99999845,0.0001400079,0.9998599,6.5982235e-08,0.9999999,0.00396811,0.9960318,0.00022783314,0.99977213,8.452694e-06,0.99999154,0.00014267,0.9998573,0.00031929766,0.99968076,0.00028406855,0.99971586,0.0020887435,0.9979113,0.00026685238,0.99973315,2.4643767e-05,0.9999753,0.0004915241,0.9995085,1.0662976e-06,0.9999989,0.004340642,0.9956593,0.00020332324,0.9997967,0.1061394,0.8938606,7.06483e-05,0.9999293,3.546715e-05,0.9999645,6.52052e-06,0.99999344,1.7338901e-07,0.9999999,0.00026065548,0.99973935,5.4267093e-06,0.9999945,6.582766e-05,0.9999342,0.00033786523,0.99966216,6.5483556e-07,0.9999994
1.4979195e-05,0.999985,0.5283531,0.47164696,9.305097e-06,0.9999907,0.00014598655,0.99985397,1.3236323e-05,0.99998677,0.08969156,0.9103085,3.7761235e-06,0.9999962,3.861552e-10,1.0,6.575598e-06,0.99999344,0.0004061642,0.9995938,4.8386137e-05,0.9999516,0.10088848,0.8991115,0.0001876061,0.9998124,2.377787e-06,0.9999976,0.025670268,0.97432977,9.040262e-06,0.99999094,2.3656605e-07,0.99999976,0.00015981558,0.99984014,2.8691324e-05,0.9999713,0.0821532,0.91784686,0.0003038586,0.99969614,0.011339941,0.9886601,1.7442506e-05,0.9999826,0.009130135,0.9908698,0.00031599586,0.999684,0.003990932,0.996009,0.0004673459,0.9995327,2.3058523e-05,0.999977,0.00067345233,0.9993266,2.3243501e-06,0.99999774,0.004919186,0.9950808,0.0001214989,0.9998785,0.1061394,0.8938606,0.00023037313,0.9997696,5.0755432e-05,0.9999492,2.7745505e-06,0.99999726,1.5975553e-07,0.9999999,0.00030360318,0.9996964,3.4573694e-07,0.99999964,6.136893e-05,0.9999386,0.00043050127,0.9995695,3.457502e-06,0.99999654
1.9418774e-05,0.99998057,0.0011676747,0.9988323,1.0932939e-05,0.99998903,0.000101688194,0.9998983,0.000101059566,0.9998989,0.0006906119,0.9993094,2.1540068e-06,0.99999785,3.8925296e-07,0.99999964,8.390323e-06,0.99999166,2.6912287e-06,0.99999726,9.458088e-05,0.99990547,1.1900254e-06,0.9999988,0.00042304755,0.999577,1.3969299e-05,0.99998605,0.0015681142,0.99843186,7.066394e-06,0.99999297,1.5475387e-06,0.99999845,0.0001374563,0.99986255,1.3566049e-07,0.9999999,0.004638974,0.99536103,0.0002328355,0.9997671,4.3288824e-06,0.9999957,0.0001957822,0.9998042,0.00026621122,0.99973375,0.00029140673,0.9997086,0.0020186855,0.99798137,0.00027379632,0.99972624,2.5047242e-05,0.99997497,0.0004855081,0.99951446,1.5625793e-06,0.99999845,0.0041640727,0.9958359,0.000265935,0.9997341,0.1061394,0.8938606,6.731218e-05,0.99993265,3.4788045e-05,0.9999652,3.981681e-06,0.99999607,1.815781e-07,0.99999976,0.0002524877,0.99974746,6.214762e-06,0.9999938,6.6602675e-05,0.99993336,0.00034185514,0.9996581,6.7879125e-07,0.9999993
5.860182e-05,0.99994135,0.00029157873,0.99970835,2.7320162e-05,0.9999727,0.000320265,0.9996798,0.00029699077,0.999703,0.00035615652,0.9996438,1.2876033e-08,1.0,9.185568e-07,0.99999905,2.0200636e-05,0.99997985,1.3756459e-06,0.99999857,2.9205677e-05,0.9999708,5.7433067e-07,0.9999994,0.00038020042,0.9996197,2.8846993e-05,0.99997115,0.00048020913,0.9995198,7.8411416e-05,0.99992156,3.3646722e-06,0.99999666,0.00013394697,0.999866,1.6291126e-05,0.99998367,0.0011541646,0.9988458,0.00028013188,0.9997198,2.621226e-06,0.9999974,9.694405e-06,0.99999034,0.00024805032,0.999752,0.0001716247,0.99982834,0.002496614,0.99750334,0.000174777,0.9998253,2.3997773e-05,0.99997604,0.00032171182,0.99967825,3.456855e-07,0.99999964,0.0025715395,0.9974285,0.0002693913,0.99973065,0.1061394,0.8938606,6.624712e-05,0.9999337,3.5675774e-05,0.99996436,1.2650713e-05,0.99998736,1.2694342e-07,0.9999999,0.00023093326,0.99976903,6.5299224e-05,0.9999347,2.1260461e-05,0.9999788,0.0001678967,0.99983203,8.735251e-05,0.9999126
0.85915023,0.1408498,0.98401445,0.015985554,0.95704657,0.042953417,0.96486,0.035139907,0.95547616,0.04452378,0.97753114,0.022468831,0.09694966,0.90305036,0.92930585,0.070694186,0.9340913,0.0659087,0.8704412,0.12955883,0.9306303,0.06936965,0.9322933,0.06770672,0.98421085,0.015789231,0.1004123,0.89958763,0.99353844,0.0064615146,0.98038495,0.019615024,0.9409594,0.059040543,0.91898227,0.08101768,0.68510526,0.31489474,0.999746,0.00025398028,0.82199126,0.17800872,0.49787465,0.5021254,0.5875539,0.4124461,0.63099235,0.36900768,0.9681682,0.03183179,0.9877819,0.012218189,0.9041069,0.095893025,0.95191604,0.04808388,0.98384595,0.016154094,0.7730746,0.22692536,0.9979785,0.002021557,0.87087774,0.12912223,0.9192415,0.080758475,0.97594064,0.024059352,0.9314048,0.06859513,0.038579367,0.9614206,0.87550014,0.124499924,0.9046116,0.09538843,0.946957,0.05304298,0.9095941,0.090405926,0.925362,0.07463807,0.980352,0.019648017
